Year,Rank,Title,Author,INTRO,TB
2023,11,우리는 언제나 다시 만나,윤여림/안녕달 그림,"사랑하는 나의 아이야, 우리는 언제나 다시 만나!감동적인 한 통의 편지 같은 아름다운 윤여림 작가의 글과 《수박 수영장》의 안녕달 작가의 따뜻하고 정겨운 그림이 빚어낸 그림책 『우리는 언제나 다시 만나』. 아이가 성장하면서 겪는 자연스러운 과정, ‘분리 불안’에 대한 이야기를 담은 가슴 따뜻한 그림책입니다. 엄마가 사라지면 아이가 울면서 불안함을 표현하는 것을 ‘분리 불안’이라고 합니다. 아이마다 시기나 정도의 차이는 있지만, 대부분 2~3세 때 엄마에 대한 애착이 무척 강했다가 차츰 나아져서 친구와도 어울리고, 유치원에도 다니게 됩니다.부모의 보살핌이 절대적으로 필요한 영유아기를 지나면, 아이는 차츰 자기주도성이 생기고 혼자 하는 일들이 많아집니다. 또 청소년기를 지나면 아이의 독립성은 더욱 커지고, 오롯이 한 인간으로 독립하는 순간도 찾아옵니다. 오히려 그 과정에서 아이에게 절대적 사랑을 퍼붓던 부모는 조금씩 서운함과 허전함을 느끼게 되는데, 이때 아이뿐 아니라 부모도 성장합니다. 아이가 한 뼘 자라면, 부모도 한 뼘 자라게 되지요.지금 끊임없이 엄마를 찾는 유아기 아이의 엄마뿐 아니라, 앞으로 태어날 아이를 기다리는 예비 엄마, 어느덧 아이가 자라서 곧 떠나보내야 할 청소년기 아이의 엄마까지 모든 엄마가 사랑하는 아이에게 들려주고 싶은 따뜻한 사랑과 힘찬 응원을 담은 이 책은 아이와 부모 모두 건강하게 분리 불안을 극복하고 서로 자유롭게 사는 모습을 보여주면서, 아이와 부모의 행복하고 아름다운 성장을 응원합니다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,12,달 샤베트,백희나/백희나 그림,"달 샤베트로 더위를 이겨볼까요?《구름빵》의 저자이자 2020년 아스트리드 린드그렌상을 수상한 백희나의 두번째 창작동화 『달 샤베트』. 이 책은 아주아주 무더운 여름날 밤 녹아내린 달을 샤베트로 만든 이야기를 담고 있습니다. 전기를 너무 많이 써서 정전된 아파트에 '달 샤베트'를 만들어 더위를 잊게 만들어 준 반장 할머니. 거기다가 달이 사라져 버려 살 곳이 없어진 옥토끼에게 달맞이 꽃으로 달을 만들어주기까지 합니다. 반장 할머니의 재미있는 생각들이 아이들의 상상력을 자극하고, 지구의 소중함과 환경의 중요성을 일깨워줍니다. 또한 이 책의 그림들은 인물 등을 직접 만들어 배경이 있는 세트에 놓고 사진으로 찍어냄으로써 그림에서는 느끼기 어려운 입체감을 느낄 수 있습니다.너무너무 더워서 잠도 오지 않는 여름밤입니다. 늑대 아파트 주민들은 창문을 꼭꼭 닫고 에어컨을 쌩쌩 선풍기를 씽씽 틀어 놓고 잠을 청합니다.그런데 똑, 똑, 똑…… 이게 대체 무슨 소리지요? 이런, 하늘에 매달린 달이 녹아내리기 시작했네요. 그 모습을 본 반장 할머니는 큰 고무 대야를 들고 달려 나가 달 물을 받습니다. 그러고는 달 물로 무얼 할까요?펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,13,사랑해 사랑해 사랑해(출간 15주년 기념판),버나뎃 로제티 슈스탁/신형건 역/캐롤라인 제인 처치 그림,"출간 15주년 기념 특별판, 『사랑해 사랑해 사랑해』 보드북 출간처음 나온 지 어느덧 15년! 그동안 『사랑해 사랑해 사랑해』는 2000년대 이후 우리나라 독자들에게 가장 널리 사랑받는 그림책이 되었다. 아기가 있는 집이면, 몇 집 건너 한 집은 꼭 갖고 있다는 『사랑해 사랑해 사랑해』는 ‘국민 그림책’이라는 닉네임을 얻으며 우리 아이들의 성장과 늘 함께해왔다. 엄마의 무릎에 앉아 “사랑해, 사랑해, 우리 아가를 사랑해.”라는 낭랑한 목소리를 듣고 자란 아이들은 어느덧 성년을 앞두고 있다. 그리고 0세 아기부터 청소년에 이르기까지 『사랑해 사랑해 사랑해』와 함께한 모든 아이들은 엄마의 바람대로 ‘사랑이 가득한 존재’로 지금 이 순간에도 눈부시게 성장하고 있다.출간 15주년에 즈음하여 『사랑해 사랑해 사랑해』 특별판이 보드북으로 출간되었다. 기왕의  『사랑해 사랑해 사랑해』 가 부모가 아이에게 읽어 주는 그림책이었다면, 이번에 출간된 보드북은 아이 스스로 장난감처럼 갖고 놀 수 있는 책이다. 또한, 이번 보드북 출간을 계기로 보물창고에선 〈사랑해 보드북〉 시리즈로 작가 캐롤라인 제인 처치의 신작 3권 『사랑해 크리스마스에도 사랑해』 『사랑해 온 마음으로 사랑해』 『사랑해 강아지야 사랑해』를 연달아 출간한다. “사랑해.”라는 말이 아무리 많이 들어도 결코 넘치지 않는 것처럼, 사랑의 마음을 끊임없이 전하는 이 귀엽고 예쁜 그림책들은 아이들에게 더없이 소중한 선물로 다가갈 것이다.펼쳐보기",이 도서는 목차가 없습니다.펼쳐보기
2023,14,매일매일 행복해,프란체스카 피로네/오현지 역/프란체스카 피로네 그림,"관심과 배려, 이해와 인정, 사랑으로 만든 행복한 일상의 기적!스스로 경험하며 친절의 의미와 가치를 깨닫는 그림책어린이들에게 무한한 상상력과 책 읽는 즐거움을 느끼게 하는 〈피카 그림책 시리즈〉 두 번째 작품 《매일매일 행복해》가 출간되었습니다. 글을 짓고 그림을 그린 프란체스카 피로네는 이탈리아에서 주목받는 그림책 작가로, 전작 《친절에 관한 작은 책》이 전 세계 14개국 언어로 번역 출간되며 큰 사랑을 받았습니다. 《매일매일 행복해》는 따뜻하고 아름다운 일상을 꿈꾸는 어린이와 부모가 함께 읽을 수 있습니다. 친절과 배려를 통해 닫혀 있던 마음을 열고, 받아들이며, 행복을 위해 용기 내는 법을 알게 해 줍니다. 펜 끝에서 피어난 섬세한 표정과 그림은 화려한 색감에 지친 사람들에게 편안한 느낌을 줍니다. 작지만 소소한 행복을 찾는 북유럽 사람들의 문화와 철학을 알리고자, 네덜란드에서 지내는 전문 번역가가 직접 우리말로 옮겼습니다.■■ 줄거리매일매일 행복하고 다정한 세상을 만드는 친절한 행동 12가지.모두 함께 행복하려면 무엇을 해야 할까요? 아주 작은 것부터 한번 해 봐요. 다정하게 “안녕하세요”라고 말하기, 미안하다고 말하기, 도움의 손길을 내밀기 등 작은 행동이 불러온 큰 행복을 느껴 보세요.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,15,어디 있을까? 숨은그림찾기 1000,레이크 프레스,"〈놀면서 똑똑해지는 퍼즐북 시리즈〉와 함께하세요혹시 아이들이 하루 종일 스마트폰만 보고 있나요? 제자리에서 10분도 가만히 앉아 있지 못 하나요? 그럴 때는 〈놀면서 똑똑해지는 퍼즐북〉 시리즈와 함께하세요. 숨은그림찾기와 다른그림찾기를 시작으로 미로찾기, 점잇기, 컬러링, 스티커북 등 두뇌를 자극하면서도 아이가 스스로 재미있게 할 수 있는 다채로운 도서들이 출간될 예정이랍니다. 이 시리즈로 집중력과 관찰력은 물론 상상력, 창의력, 인지력, 문제 해결 능력까지 두뇌를 다방면으로 발달시켜 보세요.펼쳐보기",이 책은 목차가 없습니다펼쳐보기
2023,16,알사탕,백희나,"마음을 전하는 마법의 알사탕!동동이가 알사탕을 먹자 이상한 소리가 들려오기 시작했어요. 원래는 들을 수 없던 마음의 소리가 들린 것입니다. 바로 소파였죠! 소파가 말을 해요! 리모컨 위치도 알려주고, 아빠 방귀가 힘들다며 투덜거립니다. 꼴깍. 입안의 사탕이 다 녹아 사라지자, 신기하게 목소리도 더는 들리지 않았어요. 정말 이상한 알사탕이에요. 그렇다면 다른 알사탕은 누구의 목소리를 들려주게 될까요?세상에서 가장 쉽고도 어려운 한 마디를 전할 용기를 주는 마법 알사탕이 여기에 있습니다.『알사탕』은 2020년 아스트리드 린드그렌상을 수상한 백희나표 그림책입니다. 알사탕을 먹으면 다른 존재의 마음을 들을 수 있다는, 기발한 상상력으로 이야기가 펼쳐집니다. 불편한 소파, 고단한 구슬, 아빠와 할머니의 진심 등 각양각색의 마음을 듣게 된 동동이는 비로소 타인을 이해하고 헤아리게 됩니다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,17,네 기분은 어떤 색깔이니?,최숙희,"엄마와 아이의 마음을 가장 잘 아는 작가 최숙희 신작!내 기분은 무지개색. 자꾸자꾸 달라져.설레는 노랑, 수줍은 연두,신나는 주황, 일렁이는 빨강……내일은 또 어떤 기분이 꽃처럼 피어날까?우리는 하루에도 수없이 밀려왔다 밀려가는 감정의 파도에 흔들리며 살아간다. 그 감정들을 알아차리고 표현하기란 어른에게도 결코 쉽지 않은 일이다. 경험치도, 어휘력도 부족한 어린이들에게는 더더욱 그럴 것이다. 최숙희 작가의 신작 《네 기분은 어떤 색깔이니?》는 자기표현에 서툰 아이들에게 다정하게 말을 건넨다. “지금 네 기분은 어떤 색깔이니?” 좀처럼 설명하기 힘든 감정을 색깔로 표현해 보라고 제안하는 것이다. 나아가 긍정적인 것이든 부정적인 것이든 너를 스쳐 가는 모든 감정이 네 내면을 채우는 소중한 색깔이라고 말해준다. 내면을 채우는 색이 다양하고 풍부할수록 더 눈부신 내일을 꽃피울 수 있을 것이라고 말이다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,18,태양 왕 수바: 수박의 전설,이지은/이지은 그림,"태양 왕 수바의 등장과 팥 할머니의 활약으로 한층 맛깔스러워진 전설의 맛『팥빙수의 전설』, 『친구의 전설』로 전설 신드롬을 일으킨 이지은 작가가 이번에는 ‘수박’의 전설로 돌아왔다. 장에 갔다 늦은 시간에 산길을 걸어오던 팥 할머니 앞에 나타난 태양 왕 수바. 돼지인지, 공인지 데굴데굴 구르기 좋은 모양새로 나타난 수바는 원래 태양을 비추어 생명을 자라게 하는 하늘의 용이었다. 수바의 날개와 태양 빛을 탐내던 둘 머리 용에 의해 날개를 떼어 먹힌 채, 간신히 땅으로 도망치는 신세가 된 것이다. 수바는 할머니에게 간절하게 도움을 청하지만, 왕 대접을 받긴커녕 이름조차 수박, 왕수박 등으로 불리며 더 혼란을 겪는데…….펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,19,장수탕 선녀님,백희나,"《구름빵》의 작가 백희나가 들려주는 목욕탕 속 즐거운 상상!2020년 아스트리드 린드그렌상을 수상한 작가 백희나가 들려주는 목욕탕에 대한 추억과 상상의 이야기 『장수탕 선녀님』. 표지에 요구르트를 세상 누구보다 맛있게 먹고 있는 선녀 할머니의 모습이 시선을 압도하는 이 그림책은 엄마를 따라 목욕탕에 간 덕지가 만난 '장수탕 선녀님'에 대한 이야기다.깊게 파인 주름과 풍만한 알몸이 선녀님이라기 보다 동네 할머니에 가까운 장수탕 선녀님은 덕지에게 오랫동안 연마한 냉탕에서 노는 법을 알려주고, 이에 대한 보답으로 요구르트를 선물 받는다. 오래된 동네 목욕탕을 배경으로 펼쳐지는 점토 인형들의 목욕신들이 연신 웃음을 자아내는 이 책은 아이에게는 상상의 세계를, 어른들에게는 추억의 세계를 선물할 것이다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,20,겨울 이불,안녕달,"온 가족을 설레게 하는 작가, 안녕달이 선사하는 사랑스러운 겨울 판타지“겨울에만 문을 여는 이불 속 비밀 세상으로 초대합니다.”어린이부터 어른까지 전 세대의 뜨거운 사랑을 받는 작가 안녕달이 신작 그림책 『겨울 이불』로 찾아왔다. 작가 특유의 사랑스러운 상상이 탁월하게 발휘된 작품으로, 겨울날 아이가 할머니, 할아버지 댁에서 보내는 평화로운 오후 한때를 그리며 가족 간의 사랑을 전한다. 다정한 온기를 품은 특별한 공간에서 펼쳐지는 이야기가 추위에 지친 모두의 몸과 마음을 부드럽게 녹인다. 가족과 이웃, 먼 곳의 동물들까지 누구도 외롭지 않게 겨울을 보내기 바라는 작가의 섬세한 마음이 선물처럼 담겨 있다.겨울날, 아이가 학교에서 돌아올 시간이 되면 할머니, 할아버지 집의 방바닥이 뜨끈하게 데워져요. 덕분에 찬 바람에 꽁꽁 얼었던 아이의 몸은 금세 녹아요. 아이가 두꺼운 옷을 훌훌 벗어 던지고 방바닥에 펼쳐진 솜이불 밑으로 들어가면 깜짝 놀랄 만한 공간이 펼쳐지는데…….특유의 동화적인 상상력을 발휘하여 수박과 소라 속, 외계 행성과 유치원을 아름다운 판타지 세계로 만들어 온 작가가 이번에는 솜이불 아래에 깜짝 놀랄 만한 공간을 마련했다. 특히 이번 작품은 판타지 공간 속 또 다른 판타지 공간을 중첩하며 짜 놓은 구조가 재미를 더한다. 독자를 시골집에서부터 후끈한 사우나로, 여름날 뛰놀던 골목길로, 썰매를 타던 강가로 종횡무진 이끌며 즐거움을 선사한다. 작은 방 이불 속, 평범한 공간에서 시작된 아이의 상상으로 매서운 추위를 단숨에 녹이는 광경이 호방하게 펼쳐진다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2023,21,사과가 쿵!,다다 히로시/정근 역,"어느 날 커다란 사과가 '쿵' 떨어졌어요!일본 태생의 다다 히로시의 『사과가 쿵!』. 1996년에 출간된 밀리언셀러 〈사과가 쿵!〉을 보드북으로 탄생했습니다. 유아가 바라는대로 마음껏 봐도 찢어지거나 구겨지지 않도록 안전하게 만들었습니다.개미, 두더지, 다람쥐, 토끼, 돼지, 여우, 너구리, 악어, 사자, 곰, 기린, 코끼리 등 유아가 좋아하는 동물들이 등장하여 커다란 사과를 갉아먹는 단순한 구조 속에 맛깔스러운 의성어와 의태어를 담아냈습니다. 유아의 호기심을 불러일으키면서 어휘력을 풍부하게 발달시켜줍니다.어느 날 커다란 사과가 떨어졌어요. 가장 먼저 두더지가 사과를 갉아먹었어요. 토끼, 다람쥐, 돼지도 찾아와 사과를 갉아먹었지요. 악어, 사자, 기린, 그리고 코끼리도 와서 사과를 갉아먹었답니다. 그런데 갑자기 비가 내리는데……. 보드북.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
