Year,Rank,Title,Author,INTRO,TB
2021,21,초능력 비주얼씽킹 과학. 3: 초등5~6학년,참쌤스쿨 선생님,"초능력 쌤과 키우자! 공부힘 초능력 비주얼씽킹 과학무료 동영상 강의 제공그림으로 생각하는 힘을 키우는 비주얼씽킹 학습법으로 과학 교과서의 핵심 개념을 쉽고 재미있게 이해할 수 있습니다.비주얼씽킹으로 학습한 내용을 교과서 개념을 통해 체계적으로 다지고, 확인 문제로 정리합니다.과학 탐구 토론에서는 '물질, 에너지, 생명, 지구와 우주' 영역별로 과학 기술 발전에 따른 좋은 점과 문제점에 대해 생각하고 의견을 써 볼 수 있습니다.[초능력 비주얼씽킹 과학 스마트러닝]QR코드를 스캔하면 비주얼씽킹 개념 강의, 교과서 실험 동영상으로 핵심 개념을 쉽게 이해할 수 있습니다.펼쳐보기",목차물질*비주얼씽킹 개념 1~10*교과서 쏙 개념 / 교과서 확인 문제*과학 탐구 토론에너지*비주얼씽킹 개념 11~27*교과서 쏙 개념 / 교과서 확인 문제*과학 탐구 토론생명*비주얼씽킹 개념 28~43*교과서 쏙 개념 / 교과서 확인 문제*과학 탐구 토론지구와 우주*비주얼씽킹 개념 44~54*교과서 쏙 개념 / 교과서 확인 문제*과학 탐구 토론펼쳐보기
2021,22,신사고 쎈 수학 초등 3-1 (2021년용),,,
2021,23,오투 초등 과학 3-1(2021),비상교육 편집부,"“생생하게 보는 과학 교재! 오투 초등과학!”[융합적(STEAM) 사고력을 키우는 교재]개념 정리에 교과서에서 제시한 통합교과(STEAM) 자료 제공서술형 평가에 통합교과(STEAM) 문제 수록[3단계 문제를 통한 완벽한 개념 학습]하나의 개념을 개념 문제▶기본 문제▶실력 문제를 통해 완벽하게 학습[큐아르(QR) 코드 동영상 제공]개념 정리에 재미있고 생생한 탐구 활동 동영상 제공[단원 평가, 서술형 평가, 수행 평가 강화]단원 평가 대비▶단원 정리, 쪽지 시험, 단원 평가 2회, 서술형 평가, 실전 단원 평가, 실전 수행 평가학력 평가 대비▶중간 평가, 기말 평가 2회(중간 이후/전 범위)펼쳐보기",1. 과학자는 어떻게 탐구할까요?2. 물질의 성질3. 동물의 한살이4. 자석의 이용5. 지구의 모습펼쳐보기
2021,24,쎈 초등 수학 3-2(2021),좋은책신사고 편집부,"1. 초등 과정의 모든 수학 문제를 총정리교과서와 익힘책은 물론 학교 시험에 출제된 문제까지 초등 과정의 모든 수학 문제를 담은 〈쎈 수학〉 한 권으로 초등학교 수학 학습을 완벽하게 끝낼 수 있습니다.2. 모든 문제를 난이도별로 분류하여 구성쉬운 문제부터 어려운 문제까지 순서대로 도전하는 것이 합리적인 수학 학습법입니다.〈쎈 수학〉은 문제의 난이도를 A, B, C 3단계로 나누어 수준별로 구성하고 다시 B단계를 상, 중, 하의 난이도로 세분하여 체계적으로 수학 실력을 키울 수 있습니다.3. 모든 문제를 입체적으로 분석하여 유형화교과서 개념과 익힘책 및 학교 시험 기출 문제 분석을 바탕으로 초등수학 1-1에서 다뤄야 하는 모든 문제를 유형별로 분류하고 정리하였으므로 유형별로 충분한 문제 연습을 통해 문제 해결력을 키울 수 있습니다.4. 효율적인 자기주도학습과 반복학습 가능학생 스스로 주도적으로 계획을 세워 취약 유형에 대해 반복학습을 할 수 있도록 각 단원별 표로 구성한 〈학습 실천 계획표〉를 제공하였습니다.펼쳐보기",1. 곱셈2. 나눗셈3. 원4. 분수5. 들이와 무게6. 자료의 정리펼쳐보기
2021,25,뿌리깊은 초등국어 독해력 4단계(초등 3-4학년 대상),마더텅 편집부,"1주 5회, 두 달에 완성하는 초등국어 독해력 교재!하루 15분씩, 하나의 독해 지문과 독해력을 키워주는 독해 문제 7개를 풀어보세요!●교과 과정과 연계한 다양한 유형의 지문 수록●외국 명작부터 우리나라 고전 작품까지 엄선한 문학 작품 수록●매 지문마다 어법과 어휘만을 따로 공부하는 장 수록●학습결과를 재밌게 기록할 수 있는 학습평가 붙임딱지 수록●공부한 날이 쌓여갈수록 학생 독해력의 어떤 점이 부족한지 알게 해주는 ‘문제 유형별 분석표’ 수록●독해력을 기르는 데 도움이 되는 여러 가지 읽을거리 다수 수록펼쳐보기","1주차01회 순우리말과 외래어02회 도로명 주소03회 학습 발표회 안내문04회 이상 없음05회 삼형제와 마법의 사과부록 독해에 도움 되는 배경지식 - 별자리2주차06회 눈의 결정07회 우리는 누구일까요?08회 교통사고 예방09회 태산이 높다 하되10회 어깨에 맨 당나귀부록 알아두면 낱말 뜻을 짐작하게 해주는 독해 어휘력 한자 - 온도 도, 볼 견3주차11회 우유의 다양한 변신12회 전통 혼례13회 강남스타일14회 고향의 봄15회 라푼젤부록 독해에 도움 되는 관용표현 - 걸음마를 떼다4주차16회 어처구니없다17회 떡국을 먹는 이유18회 회장선거 안내문19회 반딧불20회 슬견설부록 국어 실력을 올려주는 바른 국어 사용법 - 반드시 / 반듯이5주차21회 비행기22회 태풍23회 분리배출 안내문24회 저녁때25회 월든부록 독해에 도움 되는 배경지식 - 증기기관차6주차26회 무게와 질량27회 도시 문제 해결28회 강화도 기행문29회 단추30회 오즈의 마법사부록 알아두면 낱말 뜻을 짐작하게 해주는 독해 어휘력 한자 - 물건 물, 나눌 별7주차31회 돈은 어떻게 만들어지나32회 석주명33회 놀이공원 질문과 답변34회 두부35회 바느질 일곱 동무의 말다툼부록 국어 실력을 올려주는 바른 국어 사용법 - 오십시오 / 오십시오8주차36회 우리 조상들의 악기37회 에디슨38회 분류와 분석39회 흥부 놀부 이야기40회 안네의 일기부록 독해에 도움 되는 관용표현 - 손에 익다펼쳐보기"
2021,26,뿌리깊은 초등국어 독해력 2단계(초등 1-2학년 대상),마더텅 편집부,"1주 5회, 두 달에 완성하는 초등국어 독해력 교재!하루 15분씩, 하나의 독해 지문과 독해력을 키워주는 독해 문제 7개를 풀어보세요!ㆍ교과 과정과 연계한 다양한 유형의 지문 수록ㆍ교과서 수록 작품 중심으로 선정하여 지문 수록ㆍ매 지문마다 어법과 어휘만을 따로 공부하는 장 수록ㆍ학습결과를 재밌게 기록할 수 있는 학습평가 붙임딱지 수록ㆍ공부한 날이 쌓여갈수록 학생 독해력의 어떤 점이 부족한지 알게 해주는 ‘문제 유형별 분석표’ 수록ㆍ독해력을 기르는 데 도움이 되는 여러 가지 읽을거리 다수 수록펼쳐보기",1주차01회	육하원칙02회	동물 사육사03회	강아지를 찾아주세요04회	새싹들이다05회	금덩이보다 더 귀한 것1주차 부록	국어 실력을 올려주는 바른 국어 사용법 - 맞히다/맞추다2주차06회	산호07회	보고 싶은 지우에게08회	드론 조종설명서09회	도토리나무10회	이름 짓기 가족회의2주차 부록	독해에 도움 되는 배경지식 - 연날리기3주차11회	겨울잠을 자는 동물12회 전기를 절약합시다13회	교내 방송14회	발가락15회	받아쓰기 시험3주차 부록	독해에 도움 되는 관용표현 - 걸음아 날 살려라4주차16회	고인돌17회	편지를 쓰는 방법18회	전주 기행문19회	토끼의 간20회	다른 사람을 이기는 방법4주차 부록	국어 실력을 올려주는 바른 국어 사용법 - 안 먹어/않 먹어5주차21회	여러 가지 맛22회	의성어와 의태어23회	일기 예보24회	나무 노래25회	이모의 결혼식5주차 부록	독해에 도움 되는 관용표현 - 머리를 굴리다6주차26회	여러 종류의 둥지27회	하루를 시작하는 방법28회	어린이 캠프 당첨29회	고드름30회	사슴의 뿔과 다리6주차 부록	독해에 도움 되는 배경지식 - 왜 수면이 필요한가요?7주차31회	해시계32회	모차르트33회	유학 간 형과의 전화 통화34회	산 샘물35회	은혜 갚은 개구리7주차 부록	우리말을 바르게 써 보아요! - 전화할 때8주차36회	밸런타인데이37회	경복궁 탐방38회	알프레드 노벨39회	바닷가에서40회	아낌없이 주는 나무8주차 부록	독해에 도움 되는 관용표현 - 다리를 뻗고 자다펼쳐보기
2021,27,뿌리깊은 초등국어 독해력 어휘편 5단계(초등 5-6학년 대상),마더텅 편집부,"본 교재는 하루 15분 초등국어 독해 공부로 어휘까지 공부할 수 있는 초등국어 교재입니다.본 교재는 표현과 어휘 중심으로 공부하는 초등국어 독해 교재입니다.본 교재에 수록된 지문에는앞으로의 국어 학습에 꼭 필요한 사자성어, 관용어, 속담을 활용한 구문이 들어가 있습니다.이러한 지문으로 독해 공부를 하게 되면 초등국어 독해력을 높이는 것은 물론,-교훈이 담긴 속담-표현력을 기를 수 있는 관용어-지혜를 담고 있는 사자성어이 모두를 함께 공부할 수 있습니다.단순하게 암기하는 어휘 교재가 아닌 독해 공부로 어휘를 공부하는 교재입니다.〈뿌리깊은 초등국어 독해력 어휘편〉으로 어휘를 공부하면 다음과 같은 장점이 있습니다.-단순하게 암기하는 어휘 공부가 아니기 때문에 재미있게 어휘를 학습할 수 있습니다.-유래가 있는 어휘일 경우, 이야기를 통해 어휘가 어떻게 생성되었는지 알 수 있습니다.-실제 지문에서 어휘가 활용되는 문장을 독해하였기 때문에 자연스레 어휘의 용례도 공부할 수 있습니다.-독해 문제를 통해 어휘의 쓰임과 뜻을 한 번 더 복습할 수 있습니다.-다양한 소재의 지문을 읽을 수 있기 때문에 배경지식 및 상식을 높이는 데에도 도움이 됩니다.펼쳐보기","1주차01회	[속담] 목구멍이 포도청02회	[관용어] 빛을 발하다03회	[고사성어] 대기만성(大器晩成)04회	[속담] 낮말은 새가 듣고 밤말은 쥐가 듣는다05회	[관용어] 바닥이 드러나다1주차 부록	바른 국어 사용법 ? 발하다 / 바래다2주차06회	[고사성어] 다다익선(多多益善)07회	[속담] 가랑비에 옷 젖는 줄 모른다08회	[관용어] 오지랖이 넓다09회	[고사성어] 고진감래(苦盡甘來)10회	[속담] 구슬이 서 말이라도 꿰어야 보배2주차 부록	‘갈다’의 다양한 뜻3주차11회	[관용어] 눈에 넣어도 아프지 않다12회	[고사성어] 새옹지마(塞翁之馬)13회	[속담] 열 길 물속은 알아도 한 길 사람 속은 모른다14회	[관용어] 꽁무니를 빼다15회	[사자성어] 학수고대(鶴首苦待)3주차 부록	너도밤나무 / 나도밤나무4주차16회	[속담] 내 코가 석 자17회	[관용어] 쐐기를 박다18회	[고사성어] 우공이산(愚公移山)19회	[속담] 하늘의 별 따기20회	[관용어] 하늘이 노랗다4주차 부록	‘짜다’의 다양한 뜻5주차21회	[사자성어] 허심탄회(虛心坦懷)22회	[속담] 어물전 망신은 꼴뚜기가 시킨다23회	[관용어] 급한 불을 끄다24회	[고사성어] 각주구검(刻舟求劍)25회	[속담] 비 온 뒤에 땅이 굳어진다5주차 부록	왕과 왕자에 관련된 궁중 용어6주차26회	[관용어] 화가 머리끝까지 나다27회	[고사성어] 배수진(背水陣)28회	[속담] 콩으로 메주를 쑨다 해도 안 믿는다29회	[관용어] 눈 뜨고 볼 수 없다30회	[사자성어] 상부상조(相扶相助)6주차 부록	설화의 종류7주차31회	[속담] 아 다르고 어 다르다32회	[관용어] 간에 기별도 안 가다33회	[사자성어] 개과천선(改過遷善)34회	[속담] 굼벵이도 구르는 재주가 있다35회	[관용어] 불 보듯 뻔하다7주차 부록	간과 관련된 관용 표현8주차36회	[고사성어] 형설지공(螢雪之功)37회	[속담] 산 입에 거미줄 치랴38회	[관용어] 빙산의 일각39회	[사자성어] 명실상부(名實相符)40회	[속담] 모르는 게 약, 아는 게 병8주차 부록	치아의 다양한 명칭펼쳐보기"
2021,28,오투 초등 과학 4-1(2021),비상교육 편집부,"생생하게 보는! 오투!『오투』 초등과학은 오로지 과학만을 위해 태어난 생생하게 보는 대표 과학 학습서입니다.[융합적(STEAM) 사고력을 키우는 교재]개념 정리에 교과서에서 제시한 통합교과(STEAM) 자료 제공서술형 평가에 통합교과(STEAM) 문제 수록[3단계 문제를 통한 완벽한 개념 학습]하나의 개념을 개념 문제▶기본 문제▶실력 문제를 통해 완벽하게 학습[큐아르(QR) 코드 동영상 제공]개념 정리에 재미있고 생생한 탐구 활동 동영상 제공[단원 평가, 서술형 평가, 수행 평가 강화]단원 평가 대비▶단원 정리, 쪽지 시험, 단원 평가 2회, 서술형 평가, 실전 단원 평가, 실전 수행 평가학력 평가 대비▶중간 평가, 기말 평가 2회(중간 이후/전 범위)펼쳐보기",1. 과학자처럼 탐구해 볼까요?2. 지층과 화석3. 식물의 한살이4. 물체의 무게5. 혼합물의 분리펼쳐보기
2021,29,신사고 쎈 수학 초등 4-1 (2021년용),,"학교 시험에 나오는 모든 문제가 다 들어 있는 “문제기본서 쎈”1. 초등 과정의 모든 수학 문제를 총정리교과서와 익힘책은 물론 학교 시험에 출제된 문제까지 초등 과정의 모든 수학 문제를 담은 <쎈 수학> 한 권으로 초등학교 수학 학습을 완벽하게 끝낼 수 있습니다.2. 모든 문제를 난이도별로 분류하여 구성쉬운 문제부터 어려운 문제까지 순서대로 도전하는 것이 합리적인 수학 학습법입니다.<쎈 수학>은 문제의 난이도를 A, B, C 3단계로 나누어 수준별로 구성하고 다시 B단계를 상, 중, 하의 난이도로 세분하여 체계적으로 수학 실력을 키울 수 있습니다.3. 모든 문제를 입체적으로 분석하여 유형화교과서 개념과 익힘책 및 학교 시험 기출 문제 분석을 바탕으로 초등수학 4-1에서 다뤄야 하는 모든 문제를 유형별로 분류하고 정리하였으므로 유형별로 충분한 문제 연습을 통해 문제 해결력을 키울 수 있습니다.4. 효율적인 자기주도학습과 반복학습 가능학생 스스로 주도적으로 계획을 세워 취약 유형에 대해 반복학습을 할 수 있도록 각 단원별 표로 구성한 <학습 실천 계획표>를 제공하였습니다.학교 시험에 나오는 모든 문제가 다 들어 있는 “문제기본서 쎈”1. 초등 과정의 모든 수학 문제를 총정리교과서와 익힘책은 물론 학교 시험에 출제된 문제까지 초등 과정의 모든 수학 문제를 담은 〈쎈 수학〉 한 권으로 초등학교 수학 학습을 완벽하게 끝낼 수 있습니다.2. 모든 문제를 난이도별로 분류하여 구성쉬운 문제부터 어려운 문제까지 순서대로 도전하는 것이 합리적인 수학 학습법입니다.〈쎈 수학〉은 문제의 난이도를 A, B, C 3단계로 나누어 수준별로 구성하고 다시 B단계를 상, 중, 하의 난이도로 세분하여 체계적으로 수학 실력을 키울 수 있습니다.3. 모든 문제를 입체적으로 분석하여 유형화교과서 개념과 익힘책 및 학교 시험 기출 문제 분석을 바탕으로 초등수학 4-1에서 다뤄야 하는 모든 문제를 유형별로 분류하고 정리하였으므로 유형별로 충분한 문제 연습을 통해 문제 해결력을 키울 수 있습니다.4. 효율적인 자기주도학습과 반복학습 가능학생 스스로 주도적으로 계획을 세워 취약 유형에 대해 반복학습을 할 수 있도록 각 단원별 표로 구성한 〈학습 실천 계획표〉를 제공하였습니다.펼쳐보기",1. 큰 수2. 각도3. 곱셈과 나눗셈4. 평면도형의 이동5. 막대그래프6. 규칙 찾기1. 큰 수2. 각도3. 곱셈과 나눗셈4. 평면도형의 이동5. 막대그래프6. 규칙 찾기펼쳐보기
2021,30,초능력 비주얼씽킹 초등 한국사. 2: 조선~대한민국,편집부,"초능력쌤 무료 동영상으로 제대로 키우자! 기초 학습 능력 초능력 - 비주얼씽킹 한국사★ 비주얼씽킹 개념 무료 동영상 강의 제공글로 읽고, 그림으로 정리하는 비주얼씽킹 학습법을 통해 초등 한국사 교과서 개념을 쉽게 이해할 수 있다. 아이들의 호기심을 채워 줄 다양한 ‘역사 이야기’가 제공되고, 초등학교 선생님인 ‘참쌤’의 생생한 개념 동영상 강의를 통해 한국사를 재미있게 학습할 수 있다. 사건과 인물로 탐구하는 역사 논술 공부를 통해 자신의 생각을 완성해 보자!펼쳐보기",# 비주얼씽킹 학습법 소개 및 추천사1. 조선의 성립과 발전2. 새로운 사회를 향한 움직임3. 일제의 침략과 광복을 위한 노력4. 대한민국의 수립과 발전펼쳐보기
2021,31,뿌리깊은 초등국어 독해력 어휘편 1단계(초등 1-2학년 대상),마더텅 편집부,"본 교재는 하루 15분 초등국어 독해 공부로 어휘까지 공부할 수 있는 초등국어 교재입니다.본 교재는 표현과 어휘 중심으로 공부하는 초등국어 독해 교재입니다.본 교재에 수록된 지문에는앞으로의 국어 학습에 꼭 필요한 사자성어, 관용어, 속담을 활용한 구문이 들어가 있습니다.이러한 지문으로 독해 공부를 하게 되면 초등국어 독해력을 높이는 것은 물론,-교훈이 담긴 속담-표현력을 기를 수 있는 관용어-지혜를 담고 있는 사자성어이 모두를 함께 공부할 수 있습니다.단순하게 암기하는 어휘 교재가 아닌 독해 공부로 어휘를 공부하는 교재입니다.〈뿌리깊은 초등국어 독해력 어휘편〉으로 어휘를 공부하면 다음과 같은 장점이 있습니다.-단순하게 암기하는 어휘 공부가 아니기 때문에 재미있게 어휘를 학습할 수 있습니다.-유래가 있는 어휘일 경우, 이야기를 통해 어휘가 어떻게 생성되었는지 알 수 있습니다.-실제 지문에서 어휘가 활용되는 문장을 독해하였기 때문에 자연스레 어휘의 용례도 공부할 수 있습니다.-독해 문제를 통해 어휘의 쓰임과 뜻을 한 번 더 복습할 수 있습니다.-다양한 소재의 지문을 읽을 수 있기 때문에 배경지식 및 상식을 높이는 데에도 도움이 됩니다.펼쳐보기",1주차01회	[속담] 길고 짧은 것은 대어 보아야 안다02회	[관용어] 진땀을 빼다03회	[사자성어] 자화자찬(自畵自讚)04회	[속담] 호랑이에게 물려 가도 정신만 차리면 산다05회	[관용어] 귀에 못이 박히다1주차 부록	호랑이가 나오는 속담들2주차06회	[사자성어] 박장대소(拍掌大笑)07회	[속담] 방귀 뀐 놈이 성낸다08회	[관용어] 귀를 기울이다09회	[고사성어] 어부지리(漁父之利)10회	[속담] 우물 안 개구리2주차 부록	바른 국어 사용법 - 드러내다/들어내다3주차11회	[관용어] 간이 크다12회	[사자성어] 다사다난(多事多難)13회	[속담] 지렁이도 밟으면 꿈틀한다14회	[관용어] 눈을 씻고 보다15회	[사자성어] 십중팔구(十中八九)3주차 부록	동화에서 유래한 표현4주차16회	[속담] 공든 탑은 무너지지 않는다17회	[관용어] 그림의 떡18회	[사자성어] 견원지간(犬猿之間)19회	[속담] 남의 떡이 더 커 보인다20회	[관용어] 손에 잡힐 듯하다4주차 부록	그림으로 어휘 복습5주차21회	[사자성어] 감지덕지(感之德之)22회	[속담] 도둑이 제 발 저리다23회	[관용어] 식은 죽 먹기24회	[사자성어] 애지중지(愛之重之)25회	[속담] 일찍 일어나는 새가 벌레를 잡는다5주차 부록	죽과 관련된 표현6주차26회	[관용어] 다리를 뻗고 자다27회	[사자성어] 구사일생(九死一生)28회	[속담] 구르는 돌에는 이끼가 끼지 않는다29회	[관용어] 귀가 가렵다30회	[사자성어] 좌충우돌(左衝右突)6주차 부록	바른 국어 사용법 ? 배다 / 베다7주차31회	[속담] 불난 집에 부채질 한다32회	[관용어] 배가 아프다33회	[사자성어] 동문서답(東問西答)34회	[속담] 가는 말이 고와야 오는 말이 곱다35회	[관용어] 눈도 깜짝 안 하다7주차 부록	땀과 관련된 표현8주차36회	[사자성어] 백발백중(百發百中)37회	[속담] 소 잃고 외양간 고친다38회	[관용어] 바람을 넣다39회	[사자성어] 우왕좌왕(右往左往)40회	[속담] 콩 심은 데 콩 나고 팥 심은데 팥 난다8주차 부록	그림으로 어휘 복습펼쳐보기
2021,32,하루 한장 한자. 1: 8급(초등 1-1)(2021),미래엔콘텐츠연구회,"공부력 강화 프로그램한자능력검정시험 대비 문제지 2회 수록초등 교과서 어휘 학습과 함께 한자 급수 시험 대비까지 가능한 종합 한자 학습 교재입니다. 초등 교과서에 자주 나오는 어휘와 교과서 예문을 수록하여 우리말 어휘력을 기를 수 있습니다. 그림 연상 한자, 한중일 한자를 통한 재미있는 반복 학습으로 한자를 더욱 오래 기억할 수 있도록 구성하였습니다. 하루 한 장 50일 완성 프로그램으로 학습 부담을 덜고 학습 효과를 높였습니다.펼쳐보기",[1주] 日일 / 月월 / 山산 / 水수 / 火화[2주] 一일 / 二이 / 三삼 / 四사 / 五오[3주] 人인 / 大대 / 小소 / 女녀 / 王왕[4주] 六륙 / 七칠 / 八팔 / 九구 / 十십[5주] 東동 / 西서 / 南남 / 北북 / 中중[6주] 父부 / 母모 / 兄형 / 弟제 / 外외[7주] 木목 / 金금 / 土토 / 靑청 / 白백[8주] 長장 / 寸촌 / 先선 / 生생 / 民민[9주] 萬만 / 年년 / 韓한 / 國국 / 軍군[10주] 學학 / 校교 / 門문 / 敎교 / 室실[별책] 한자능력검정시험 대비 문제지 2회 수록한자 지도 방법 및 학습 계획표 수록펼쳐보기
2021,33,초능력 비주얼씽킹 초등 한국사. 3: 교과서 속 인물사,참쌤스쿨,"초능력쌤 무료 동영상으로 제대로 키우자! 기초 학습 능력 초능력 - 비주얼씽킹 한국사★ 비주얼씽킹 개념 무료 동영상 강의 제공글로 읽고, 그림으로 정리하는 비주얼씽킹 학습법을 통해 초등 한국사 교과서 개념을 쉽게 이해할 수 있다. 아이들의 호기심을 채워 줄 다양한 ‘역사 이야기’가 제공되고, 초등학교 선생님인 ‘참쌤’의 생생한 개념 동영상 강의를 통해 한국사를 재미있게 학습할 수 있다. 사건과 인물로 탐구하는 역사 논술 공부를 통해 자신의 생각을 완성해 보자!펼쳐보기",# 비주얼씽킹 학습법 소개 및 추천사1. 나라를 세운 사람들2. 전쟁의 영웅들3. 역사 속 라이벌4. 역사 속 괴짜들5. 역사 속 혁신가펼쳐보기
2021,34,뿌리깊은 초등국어 독해력 어휘편 4단계(초등 3-4학년 대상),마더텅 편집부,"본 교재는 하루 15분 초등국어 독해 공부로 어휘까지 공부할 수 있는 초등국어 교재입니다.본 교재는 표현과 어휘 중심으로 공부하는 초등국어 독해 교재입니다.본 교재에 수록된 지문에는앞으로의 국어 학습에 꼭 필요한 사자성어, 관용어, 속담을 활용한 구문이 들어가 있습니다.이러한 지문으로 독해 공부를 하게 되면 초등국어 독해력을 높이는 것은 물론,-교훈이 담긴 속담-표현력을 기를 수 있는 관용어-지혜를 담고 있는 사자성어이 모두를 함께 공부할 수 있습니다.단순하게 암기하는 어휘 교재가 아닌 독해 공부로 어휘를 공부하는 교재입니다.〈뿌리깊은 초등국어 독해력 어휘편〉으로 어휘를 공부하면 다음과 같은 장점이 있습니다.-단순하게 암기하는 어휘 공부가 아니기 때문에 재미있게 어휘를 학습할 수 있습니다.-유래가 있는 어휘일 경우, 이야기를 통해 어휘가 어떻게 생성되었는지 알 수 있습니다.-실제 지문에서 어휘가 활용되는 문장을 독해하였기 때문에 자연스레 어휘의 용례도 공부할 수 있습니다.-독해 문제를 통해 어휘의 쓰임과 뜻을 한 번 더 복습할 수 있습니다.-다양한 소재의 지문을 읽을 수 있기 때문에 배경지식 및 상식을 높이는 데에도 도움이 됩니다.펼쳐보기",1주차01회	[속담] 티끌 모아 태산02회	[사자성어] 전전긍긍(戰戰兢兢)03회	[관용어] 찬물을 끼얹다04회	[속담] 하나만 알고 둘은 모른다05회	[관용어] 입만 아프다1주차 부록	‘입’에서 유래한 표현2주차06회	[고사성어] 조삼모사(朝三暮四)07회	[속담] 말 한마디에 천 냥 빚도 갚는다08회	[관용어] 걸음마를 떼다09회	[고사성어] 유비무환(有備無患)10회	[속담] 돌다리도 두들겨 보고 건너라2주차 부록	바른 국어 사용법 ? 잊다 / 잃다3주차11회	[관용어] 입에 달고 다니다12회	[사자성어] 유구무언(有口無言)13회	[속담] 꿩 대신 닭14회	[관용어] 무릎을 치다15회	[고사성어] 소탐대실(小貪大失)3주차 부록	그리스 로마 신화에서 나온 표현4주차16회	[속담] 아끼다 똥 된다17회	[관용어] 뜸을 들이다18회	[고사성어] 사면초가(四面楚歌)19회	[속담] 새 발의 피20회	[관용어] 게 눈 감추듯4주차 부록	똥과 관련된 표현5주차21회	[사자성어] 허송세월(虛送歲月)22회	[속담] 구더기 무서워 장 못 담그랴23회	[관용어] 가슴이 미어지다24회	[사자성어] 전화위복(轉禍爲福)25회	[속담] 백 번 듣는 것이 한 번 보는 것만 못하다5주차 부록	바른 국어 사용법 ? 붙이다 / 부치다6주차26회	[관용어] 손에 익다27회	[고사성어] 모순(矛盾)28회	[속담] 작은 고추가 더 맵다29회	[관용어] 트집을 잡다30회	[고사성어] 전무후무(前無後無)6주차 부록	표현 배경지식 - 삼국지7주차31회	[속담] 감나무 밑에 누워서 홍시 떨어지기를 기다린다32회	[관용어] 이를 악물다33회	[고사성어] 오리무중(五里霧中)34회	[속담] 고인 물이 썩는다35회	[관용어] 독 안에 든 쥐7주차 부록	쥐와 관련된 표현8주차36회	[사자성어] 환골탈태(換骨奪胎)37회	[속담] 가지 많은 나무에 바람 잘 날 없다38회	[관용어] 눈 밖에 나다39회	[사자성어] 불철주야(不撤晝夜)40회	[속담] 다 된 밥에 재 뿌리기8주차 부록	바른 국어 사용법 ? 쌓이다 / 싸이다펼쳐보기
