Year,Rank,Title,Author,INTRO,TB
2022,111,돌이킬 수 없는 약속,야쿠마루 가쿠(藥丸 岳)/김성미 역,"응징과 용서의 진정한 의미는 무엇인가!주인공이 과거에 저지른 죄, 그리고 15년 전에 했던 어떤 약속을 둘러싸고 벌어지는 미스터리를 그린 야쿠마루 가쿠의 소설 『돌이킬 수 없는 약속』. 자신이 일하던 가게의 손님이었던 오치아이의 제안으로 바를 겸하는 레스토랑의 공동경영자가 된 무카이. 그는 지금 과거의 삶을 버리고, 믿을 수 있는 파트너와 자신의 성(城)을 새롭게 구축하였다. 사랑하는 가족과 함께 소박하지만 평온한 삶을 누리고 있다.그러던 어느 날, 버려버린 과거에서 도착한 한 통의 편지가 예전에 봉인한 기억을 되살린다. '그들은 지금 교도소에서 나왔습니다.' 편지지에는 그 한 줄만 적혀 있었다. 사람이 죄를 지으면 어떻게 그 대가를 치러야 할까? 죄를 한 번 저지르면 그 사람은 영원히 행복해질 수 없고 새로운 삶을 꿈꿔서도 안 되는 것일까? 한 번 죄를 저지른 사람은 새 삶을 꿈꿀 수 없는 것일까? 이처럼 궁극의 물음으로 내몰며 읽는 이의 목줄까지 죄어오는 이 소설은 저자 야쿠마루 가쿠가 새로운 한 걸음을 내디딘 기념비적 작품이라는 평가를 받는다.펼쳐보기",이 책은 목차가 없습니다.펼쳐보기
2022,112,종이 동물원,켄 리우/장성주 역,"동양과 서양의 SF 교류 역할을 하고 있는 켄 리우의 대표 단편 선집!SF에서부터 환상문학, 하드보일드, 대체 역사, 전기 소설에 이르기까지 켄 리우의 작품 세계를 한 눈에 볼 수 있는 작품집 『종이 동물원』. 총 14편의 중단편 소설로 구성된 이 책은 2017년 로커스 상 최우수 선집상을 수상하였다. 독특한 소재를 다루고 있음에도, 일반 대중이 누구나 실생활에서 생각해 볼 만한 소재들로 구성되어 있다.미국인 아버지가 결혼 정보 카탈로그를 보고 선택한 여성이었던 잭의 어머니. 영어를 할 줄 아는 홍콩 출신이라고 했지만, 사실 모두 거짓이었다. 하지만 그녀에게는 특별한 한 가지가 있었다. 종이를 접어 동물을 만들고, 숨을 불어넣으면 살아움직였다. 어린시절의 잭은 어머니가 만들어준 종이 동물들, 특히 종이 호랑이를 무척 아꼈다.성장하며 동양인의 눈을 가진 자신이 백인 아이들과 다르다는 걸 알면서부터 어머니와 닮은 모든 것이 싫었던 잭은 어머니가 만들어준 동물은 모두 상자에 넣어 치웠고, 영어로 말하지 않는 어머니에겐 대꾸조차 하지 않았다. 그리고 그렇게 성년이 될 때까지 어머니를 외면하며 자랐고, 그녀가 암으로 사망한 지 얼마 지나지 않아 종이 호랑이가 잭 앞에 다시 나타났다. 그리고 접힌 종이 호랑이에 적혀 있는 어머니의 편지엔, 그녀가 들려주고 싶어하던 오랜 이야기가 또박또박 적혀 있는데…….어린시절, 선물 포장지를 사용해 종이 동물을 만들고 생명을 불어넣어주던 중국인 어머니와 그 아들에 관한 이야기를 통해 짧지만 가슴 찡한 감동을 전하며 저자를 베스트셀러 작가 반열에 올린 표제작 《종이 동물원》, 일본군의 731부대의 잔학성을 다큐 형식으로 그려낸 《역사에 종지부를 찍는 사람들》 등 중국계 미국인인 저자의 시선에서 바라보느 동북아시아의 역사적 굵직한 사건들을 SF 환상문학 장르에 녹여낸 작품들과, 장르적 재미와 완성도를 모두 갖춘 수작들까지 모두 만나볼 수 있다.펼쳐보기",머리말	7종이 동물원	11천생연분	35즐거운 사냥을 하길	75상태 변화	111파자점술사	137고급 지적 생물종의 책 만들기 습성	193시뮬라크럼	207레귤러	225상급 독자를 위한 비교 인지 그림책	307파(波)	331모노노아와레	371태평양 횡단 터널 약사(略史)	403송사와 원숭이 왕	431역사에 종지부를 찍은 사람들 ⓘ 동북아시아 현대사에 관한 다큐멘터리	471옮긴이의 말	561펼쳐보기
2022,113,해리 포터와 마법사의 돌 1(해리포터 20주년 개정판),조앤 K. 롤링/강동혁 역,"우리 시대에 가장 사랑받는 21세기의 고전 《해리포터》를 고전답게 재해석하다!선과 악의 대립 속에서 평범한 어린 소년이 한 사람의 영웅으로 성장해나가는 보편적인 테마를 바탕으로 빈틈없는 소설적 구성과 생생하게 살아 있는 캐릭터, 정교하게 만들어낸 환상의 세계를 접목시킨 21세기의 고전 『해리 포터와 마법사의 돌』 20주년 개정판. 해리 포터를 처음 만나는 어린 세대가 20년이 지나 성인의 눈높이에서 읽어도 어색함 없이 책을 통해 해리 포터 세계를 경험하며 기쁨을 만끽할 수 있도록 고전의 깊이로 담아냈다.어둠의 마왕 볼드모트에게 부모를 잃고 홀로 살아남은 아이, 해리는 안전을 위해 마법사가 아닌 사람인 ‘머글’ 페투니아 이모와 버논 이모부 손에 길러지며 불우한 어린 시절을 보낸다. 열한 번째 생일날, 해그리드를 통해 자신이 마법사라는 사실을 알게 된 해리는 호그와트 마법학교에 입학해 헤르미온느 그레인저, 론 위즐리라는 친구들과 함께 영생을 주는 마법사의 돌을 찾는 엄청난 모험을 시작하게 되는데…….펼쳐보기",1장 살아남은 아이2장 사라진 유리창3장 발신자 없는 편지들4장 숲지기5장 다이애건 앨리6장 9와4분의3번 승강장에서 떠나는 여행7장 기숙사 배정 모자8장 마법약 교수9장 한밤의 결투펼쳐보기
2022,114,"여기는 커스터드, 특별한 도시락을 팝니다",가토 겐(加藤元)/양지윤 역,"인생에서 길을 잃을 때면 이곳으로 오세요어긋난 관계로 생긴 자책감에서 벗어나지 못하고 공허한 나날을 보내던 세 사람 앞에 나타난 도시락 가게의 주인 히나타. 난데없이 포인트 카드가 꽉 찼다며 경품을 건네준다. 처음에는 하찮은 내용물에 실망하지만 점차 과거의 기억들이 되살아난다.절교를 선언했던 하굣길, 엄마에게 화를 냈던 겨울날, 길고양이를 두고 도망쳤던 공원. 작은 인연 하나가 전부였던 시절이다. 사소한 엇갈림에 모든 것이 끝났다고 생각했고 더 이상 되돌리기에는 이미 늦었다고 여겼다. 과연 히나타의 선물은 ‘후회’를 ‘기적’으로 만들어줄 수 있을까?펼쳐보기",추천의 말제1장 주먹밥 두 덩이 손님제2장 닭튀김 도시락 손님제3장 김 도시락 소녀제4장 택시 기사 손님제5장 커스터드저자의 말옮긴이의 말펼쳐보기
2022,115,프로젝트 헤일메리,앤디 위어/강동혁 역,"“이름도 기억 못하는 내가 인류의 희망이라니?”멸망 위기의 지구 구하기 프로젝트!‘헤일메리Hail Mary’는 미식축구 용어로, 경기 막판에 역전을 노리고 하는 패스에서 유래한 말이다. 작품 속 우주선의 이름인 ‘헤일메리호’도 지구를 종말로부터 구하기 위한 마지막 역전을 바라는 마음에 지어졌다. 주인공이 긴 수면 끝에 눈을 뜬 곳은 우주 한복판이었다. 하지만 그는 자신의 이름조차 기억하지 못한다. 설상가상으로 함께 우주선 헤일메리호에 탄 동료들은 모두 죽고 혼자가 된 상황이다. 헤일메리호를 샅샅이 뒤진 끝에, 그는 한 가지 사실을 깨닫는다. 그는 인류를 구할 마지막 희망이자, 우주 한복판에서 죽을 예정인 과학자였다는 것을.소설 속 지구는 태양의 온도를 떨어트리는 미지의 생명체 ‘아스트로파지’ 로 인해 멸망 위기에 처한 상황이다. 주인공은 그 아스트로파지를 조사하고 해결 방안을 찾기 위해 우주 출장을 오게 된 것이다. 다만, 기술적 한계로 주인공은 아스트로파지를 없앨 해결책만 지구로 보낸 후 우주에서 홀로 죽을 운명이었다. 즉, ‘편도행 헤일메리호’의 일원으로 우주에 왔다. 그런데 잠깐, 우주선 계기판에 무언가 이상한 신호가 잡힌다. 기억을 되찾고 인류를 구하기도 바쁜데 갑자기 외계인의 등장이라니? 과연 그는 지구 구하기 임무를 완수하고 무사히(?) 죽을 수 있을까?펼쳐보기",01-10쪽02-34쪽03-54쪽04-83쪽05-112쪽06-150쪽07-180쪽08-201쪽09-227쪽10-248쪽11-271쪽12-289쪽13-311쪽14-336쪽15-362쪽16-379쪽17-400쪽18-422쪽19-445쪽20-471쪽21-494쪽22-523쪽23-550쪽24-570쪽25-590쪽26-617쪽27-632쪽28-639쪽29-652쪽Vℓ-677쪽감사의 말-686쪽옮긴이의 말-688쪽펼쳐보기
2022,116,바깥은 여름,,"우리를 실망시키지 않는 작가 김애란이 선보이는 일곱 편의 마스터피스!김애란이 돌아왔다. 작가생활 15년간 끊임없이 자신을 경신해오며, 지금 우리가 발 딛고 서 있는 곳의 이야기를 우리의 언어로 들었을 때 느끼게 되는 친밀감과 반가움, 그 각별한 체험을 선사해온 저자가 《비행운》 이후 5년 만에 펴내는 신작 소설집 『바깥은 여름』. 제37회 이상문학상 수상작 《침묵의 미래》, 제8회 젊은작가상 수상작 《어디로 가고 싶으신가요》를 포함한 일곱 편의 작품들을 만나볼 수 있다.소설집의 문을 여는 작품 《입동》은 사고로 아이를 잃은 젊은 부부의 부서진 일상을 따라가며 독자로 하여금 타인의 아픔에 공감하다가도, 그 고통이 감당 가능한 범위를 넘어섰을 때는 고개 돌려 외면해버리는 우리 자신의 모습을 상기하게 만든다. 십대 무리와 노인과의 실랑이 끝에 노인이 죽는 사건이 일어난 후 그 사건의 목격자인 ‘나’의 아들 ‘재이’가 다문화 가정의 아이라는 이유로 부당한 편견에 둘러싸이고, 그런 편견 사이에서 천진하다고만 생각한 아이에게서 뜻밖의 얼굴을 발견하게 되는 ‘나’의 이야기를 담은 《가리는 손》 등의 작품을 통해 가까이 있던 누군가를 잃거나 어떤 시간을 영영 빼앗기는 등 상실을 맞닥뜨린 인물들, 친숙한 상대에게서 뜻밖의 표정을 읽게 되었을 때의 당혹스러움 같은 것을 마주하게 된다.언젠가 출연한 한 팟캐스트 방송에서 소재를 이야깃거리로 소비하지 않으려 노력한다고 이야기했던 저자의 그 조심스러운 태도가 곳곳에 묻어나는 이번 소설집에 수록된 대다수의 작품들은 어느 때보다 안과 밖의 시차가 벌어져있음을 구체적으로 체감할 수밖에 없던 최근 삼사 년간 집중적으로 쓰였는데, 그 혼란의 시기를 비켜가지 않고 천천히 걸어 나가고자 했던 저자의 다짐을 엿볼 수 있다.펼쳐보기",입동 _007노찬성과 에반 _039건너편 _083침묵의 미래 _121풍경의 쓸모 _147가리는 손 _185어디로 가고 싶으신가요 _223작가의 말 _267펼쳐보기
2022,117,서영동 이야기,조남주,"현대인의 투명한 분투와 보통의 욕망 사는 곳과 산다는 것의 의미를 묻다“이 소설을 쓰는 내내 무척 어렵고 괴롭고 부끄러웠습니다.”_작가의 말《82년생 김지영》으로 한국 여성 서사의 현대적 반향을 일으킨 조남주 작가의 신간 《서영동 이야기》가 출간된다. 한국 사회의 현주소를 예리하게 파고들며 독자에게 공감과 연대의 가능성을 선사했던 저자는 이번 작품에서 오늘날 주요한 화두인 부동산 문제를 통해, 하루하루 계층의 사다리를 오르내리는 현대인의 투명한 분투와 보통의 욕망을 섬세하게 그려냈다.이 책은 2020년 여름 출간된 테마소설집 《시티 픽션》의 수록작인 〈봄날아빠를 아세요?〉에서 시작된 연작소설로, 7편의 이야기가 가상의 지역 서영동을 중심으로 펼쳐진다. 〈봄날아빠를 아세요?〉가 집값을 둘러싼 이해관계의 지형도였다면, 《서영동 이야기》는 서영동에 사는 여러 인물을 다채롭게 불러모은다. 꾸준히 상승세를 보이는 집값, 부동산에 대한 기성세대와 젊은 세대의 시각차, 부모의 직업과 아이들의 교육, 비정규직에 대한 불합리한 처우 등으로 선연히 구분되는 사람들의 모습은 애써 감추고 싶을 만큼 불편하지만, 그 속엔 내가 사는 곳이 나를 조금 더 잘 살게 해주었으면 하는 현실적인 바람이 들어있다. 그 불편한 진실과 불가피한 욕망이 치밀하게 엮인 서영동의 풍경을 머릿속에 그려보기란 어렵지 않다. 내가 발 딛고 살아가는 우리 동네의 모습과 서영동이 너무도 쉽게 오버랩되기 때문이고, 그러므로 서영동 이야기는 우리네 이야기가 되기도 하는 것이다.펼쳐보기",봄날아빠(새싹멤버)경고맨샐리 엄마 은주다큐멘터리 감독 안보미백은학원연합회 회장 경화교양 있는 서울 시민 희진이상한 나라의 앨리작가의 말펼쳐보기
2022,118,재수사 2,장강명,"장강명, 6년 만의 신작 장편공허와 불안의 한복판을 타격하는 서늘하고 날카로운 서사!“올여름, 마침내 나는 상상 속의 소설을 만났다. 이 소설이 바로 그 소설이다.”《표백》 《댓글부대》 《우리의 소원은 전쟁》 《한국이 싫어서》……. 날카로운 지성과 거침없는 상상력, 속도감 있는 문장으로 발표하는 작품마다 우리 삶과 연관된 가장 사실적인 순간을 포착해온, 그야말로 장르불문의 올라운더 소설가 장강명의 신작 장편소설 《재수사》가 은행나무출판사에서 출간된다. 6년 만의 장편소설이다. 강력범죄수사대 소속 형사 연지혜가 22년 전 발생한 신촌 여대생 살인사건을 재수사하며 벌어지는 일을 다룬 이 소설은, 치밀한 취재로 만들어낸 생생한 현장감, 서사를 밀고 나가는 날렵한 문체와 빈틈없는 전개에, 현실을 타격하는 날카로움이 더해진 장강명표 사회파추리소설이다. 치밀하게 전개되는 수사 과정, 그 속에서 밝혀지는 비밀과 반전, 방대한 자료조사를 통해 쌓아 올린 서사는 원고지 3천 매에 달하는 분량에도 불구하고 독자로 하여금 책을 내려놓을 새 없이 소설의 끝을 향해 내달리게 한다.하지만 이 소설이 겨냥하는 것은 단순히 재미뿐만은 아니다. 소설은 기대와 불안이 거대한 에너지가 되어 소용돌이 치던 2000년의 신촌을 거울로 삼아 지금의 한국 사회를 진단하고자 한다. 소설이 본질적으로 겨냥하는 것은 형사사법시스템이다. 밀레니엄으로부터 22년, 우리 사회는 어떤 동력으로 움직이고 있는가. 공동체 유지에 필수적인 죄의 정의와 처벌은 윤리적이고 정의롭게 진행되고 있는가. 인간은 합리적이라는 가설에 기댄 과거의 윤리의식은 여전히 우리가 동의할 수 있는 것인가. 만약 그렇지 않다면, 이제 어떤 윤리와 도덕이 우리에게 필요한가, 이 소설은 그 첨예하고 치열한 논쟁 속으로 기꺼이 발을 내딛는다.펼쳐보기",재수사 2 …… 7작가의 말 …… 401펼쳐보기
2022,119,연적,김호연,"한 여자를 사랑했다는 것 외에는 공통점이라고는 찾아볼 수 없는 두 남자의 엇박자 여행!《망원동 브라더스》의 저자 김호연의 두 번째 장편소설 『연적』. 연적이었던 두 남자가 죽은 연인의 1주년 기일에 우연히 만나 연인의 뼈가 든 유골함을 들고 대책 없는 여행을 떠나며 벌어지는 이야기를 담은 작품이다. 꿈을 이루지 못하고 젊은 나이에 세상을 떠난 옛 여자 친구의 기일에 그녀의 뼈를 안고 그녀가 생전에 좋아했던 장소를 찾아가는 아이러니, 그 길을 달라도 너무 다른 녀석과 싸워가며 함께해야 하는 부조화가 소설적 재미와 따뜻하고 뭉클한 감동을 선사한다.출판사 편집자인 ‘나’는 ‘결정장애인’이라 불릴 정도로 매사에 신중하다 못해 소심하고 우유부단하다. 반대로 여자 친구 재연이 ‘나’를 만나기 전에 사귄 남자인 ‘앤디’는 피트니스 센터를 운영하던 사람답게 우람한 근육을 장착한 허세 많고 저돌적인 행동파다. 과거에 연적이었던 두 사람은 재연의 1주기에 우연히 만나 또다시 연적이 된다. 무엇 하나 닮은 구석이 없는 두 남자는 사랑하는 여자를 더 좋은 곳으로 보내준다는 생각 하나로 무모한 행동을 감행하고 죽은 그녀와 함께 여행을 시작한다.연적답게 그들은 서로에 대한 의심과 연인을 소유하려는 경쟁으로 시작부터 티격태격 말싸움과 몸싸움을 벌이고, 한 차례 해프닝 끝에 그녀를 남해 바다에 뿌려주기로 하고 길을 떠난다. 그러나 번번이 예기치 않은 상황에 부닥치면서 여정은 여수로 제주로 계속 이어지고, 그 과정에서 둘은 싸우고 화해하기를 반복한다. 그리고 함께하는 시간이 길어지는 만큼 서로에 대해 알게 되는 것도 조금씩 많아진다. 치부도 들키고 못 볼꼴도 보이게 되면서 둘 사이의 적대적인 기류도 어느 순간 옅어진다.펼쳐보기",프롤로그: 안산주평남해여수제주서울에필로그: 다시 제주펼쳐보기
2022,120,봉제인형 살인사건,다니엘 콜/유혜인 역,"하나로 꿰매진 몸통, 여섯 명의 희생자!2016년 4월 런던 도서전에서 가장 큰 주목을 받은 다니엘 콜의 데뷔작 『봉제인형 살인사건』. 《데렐 가족》을 히트시킨 ITV사가 TV판권을 획득하며 영국에서 드라마화 제작 확정된 이 작품은 신체의 여섯 부위를 바늘과 실로 꿰매 이어 붙인 살인사건이라는 섬뜩한 소재를 다루면서도 진정한 정의가 무엇인지에 대해 생각하게 만드는 작품이다.런던의 허름한 아파트에서 신체의 여섯 부위를 꿰매서 이어 붙인 시신 한 구가 발견된다. 각 신체 부위는 서로 다른 사람의 몸에서 가져온 것이므로, 희생자는 총 여섯 명이다. 여섯 명의 희생자가 누구인지, 그들의 공통점은 무엇인지에 대해 어떠한 단서도 없어 수사가 미궁에 빠질 무렵, 또 다른 편지 한 통이 울프 형사에게 전달된다. 편지에는 또 다른 여섯 명의 이름과 날짜가 적혀 있다. 런던 경찰이 봉제인형 살인사건의 희생자들을 추적하는 과정에서 그 누구도 상상할 수 없는 엄청난 비밀이 드러나는데….펼쳐보기",프롤로그1. ~ 37.펼쳐보기
2022,121,여름은 오래 그곳에 남아,마쓰이에 마사시(松家 仁之)/김춘미 역,"풍요로운 색채와 향기, 아름다움으로 가득한 건축가의 일상!제64회 요미우리문학상 수상작 『여름은 오래 그곳에 남아』. 일본 문단의 정통성을 잇는 신인 마쓰이에 마사시의 데뷔작으로, 데뷔작이라고는 믿을 수 없는 완성도라는 극찬을 받은 작품이다. 인간을 격려하고 삶을 위하는 건축을 추구하는 노건축가와 그의 건축에 대한 철학과 열정을 존경하는 주인공 ‘나’의 아름다운 여름날을 담고 있다.건축학과를 갓 졸업한 청년 ‘나’. 거대 종합건설회사에 취직할 생각도, 그렇다고 대학원에 진학할 생각도 딱히 없는 그가 유일하게 가고 싶은 곳은 존경하는 건축가인 ‘무라이’ 선생의 건축 설계사무소다. 하지만 이미 일흔 남짓한 나이의 무라이 소장은 몇 해째 사사하고 싶다는 신입 및 경력 지원서에 한 번도 답을 주지 않고 있었다. ‘나’는 혹시나 하는 마음으로 졸업 작품을 동봉하여 이력서를 제출하고 어쩐지 채용이 결정된다.소식을 전해주는 사무소의 선배도 입사가 결정된 ‘나’도 의아한 일이었는데, 알고 보니 ‘국립현대도서관’이라는 거대 프로젝트를 앞둔 준비의 일환이었다. ‘무라이 건축 설계사무소’는 여름 한철을 일본의 고급 별장 가루이자와에서 보내게 된다. 삶과 맞닿은 건축을 꿈꾸는 사람들과 언제까지고 계속되었으면 했던 그 여름의 나날. 이윽고 국립현대도서관 설계 경합을 앞두고 뜨거운 분투가 시작되는데…….펼쳐보기",여름은 오래 그곳에 남아옮긴이의 말펼쳐보기
2022,122,그가 나에게 말하지 않은 것,로라 데이브/김소정 역,"“출간 1년 만에 130만 부 판매, 52주 연속 변함없는 베스트셀러!”2021 아마존 ㆍ 뉴욕타임스 16주 종합 1위, 미국에서 가장 많이 팔린 장르 소설제니퍼 가너 주연, 애플TV 드라마화가 확정된 엄청난 화제작“어느 날 갑자기 남편이 흔적도 없이 사라졌다!미처 전하지 못한 메시지 한 장만 남긴 채.”“올해 절대 빼놓을 수 없는 감동 로맨스 미스터리”라는 평으로 2021년 5월 출간 즉시 아마존 베스트셀러 종합 1위, 뉴욕타임스 베스트셀러 1위를 차지하며 단숨에 화제의 중심에 서더니, 1년 내내 장기 베스트셀러 자리를 굳건하게 지키며 1년 만에 130만 부 이상의 판매를 기록한 로라 데이브의 마음을 울리는 강렬한 소설 《그가 나에게 말하지 않은 것(The Last Thing He Told Me)》이 마침내 출간되었다.이 책은 결혼한 지 14개월 밖에 안 된, 아직도 신혼의 단꿈에 젖어 있는 주인공 해나가 어느 날 여느 때처럼 출근한 줄로만 알았던 남편이 남겼다는 쪽지를 누군가로부터 전달받게 되면서 벌어지는 파장을 그린다. 남편이 남긴 한 줄의 메시지에 담긴 숨겨진 의미를 되짚으며 그동안 미처 말하지 못했던, 철저히 숨길 수밖에 없었던 남편의 비밀을 추적해나가는 이 엄청난 소설은, 한순간에 완전히 뒤바뀐 삶의 여정 속에서도 결코 놓을 수 없는 가족에 대한 사랑과 신뢰, 헌신과 선택에 대한 매우 깊은 울림과 통찰을 보여준다.2021년 영미권에서 가장 주목받은 작품으로, 유수의 언론이 추천한 ‘꼭 읽어야 할 베스트 북’은 물론, 아마존이 뽑은 ‘올해의 책’, 굿리즈 ㆍ 리즈 위더스푼 북클럽 ‘베스트 픽션’에 선정되었고, 굿리즈 어워드 ‘최고의 미스터리 상’을 수상했다. 또한 출간 직후 리즈 위더스푼 제작사인 헬로 선샤인과 디즈니의 20세기 텔레비전이 제작하고 제니퍼 가너가 주연을 맡은 동명의 애플TV 신작 드라마화가 확정되어 현재 한창 촬영이 진행되고 있다.화려한 이력 못지않게 더욱 놀라운 것은, 출간 직부터 지금까지 평점 4.5점의 10만 개에 달하는 압도적인 리뷰와 찬사를 받으며 전 세계 독자들의 마음을 완벽하게 사로잡았다는 사실이다. 매일매일 늘어가는 독자들의 리뷰 수만큼이나 이 책에 대한 뜨거운 반응과 열기는 아직도 여전히 진행 중이다.펼쳐보기","프롤로그1부문 앞에 낯선 사람이……그린 스트리트이기 전의 그린 스트리트대답하고 싶지 않은 질문은 하지 마라원하는 것을 생각하라24시간 전돈을 추적하다다가오는 도움의 손길이 사람들은 너의 친구가 아니다나를 나쁘게 보지 마6주 전좋은 일은 없고 나쁜 일만 가득했던 베일리의 하루무엇을 기억하고 싶지 않은 걸까?2부오스틴은 기이한 상태로 내버려두자여행 가이드 필요한 사람?3개월 전작고 하얀 성당들누구나 좋은 조력자일 수는 없다8개월 전미안해요, 우리 열었어요나도 가만히 있지는 않겠어1년 전모든 역사를 지우다그건 과학이야, 안 그래?어떤 학생들은 다른 학생들보다 더 낫다14개월 전졸업 무도회의 왕과 결혼한다면네버 드라이소원을 빌 때는 주의해야 한다18개월 전좋은 변호사3부우리가 어렸을 때누구나 재고 조사를 해야 한다네버 드라이 2호수에서2년 전어떤 일은 직접 해야 한다악마는 세부적인 데 있다그 애에게 돌아가는 길2년 4개월 전다시 집으로 돌아갈 때도 있다5년 뒤, 8년 뒤, 아니면 10년 뒤감사의 글펼쳐보기"
2022,123,그 많던 싱아는 누가 다 먹었을까,박완서(朴婉緖),"박완서 타계 10주기 헌정 개정판그가 가장 사랑했던 연작 자전소설“지금 다시 박완서를 읽다”2021년은 한국 문학의 거목, 박완서가 우리 곁을 떠난 지 꼬박 10년이 되는 해다. 그의 타계 10주기를 기리며 박완서 문학의 정수로 꼽히는 연작 자전소설 두 권이 16년 만에 새로운 옷을 입고 독자들을 찾아왔다. 생전에 그가 가장 사랑했던 『그 많던 싱아는 누가 다 먹었을까』(1992)와 『그 산이 정말 거기 있었을까』(1995)는 모두 출간된 지 20여 년이 훌쩍 넘었지만 여전히 한국 소설의 대표적인 스테디셀러이자 중·고등학생 필독서로 남녀노소에게 사랑받는 작품이다. 독자들의 끊임없는 애정으로 ‘160만 부 돌파’라는 경이적인 기록을 세운 이 두 권은 결코 마모되지 않고 자유롭게 자신만의 문학 세계를 완성한 고(故) 박완서 작가를 형상화한 듯 생명력 넘치는 자연을 모티프로 재탄생했다.『그 많던 싱아는 누가 다 먹었을까』는 연작 자전소설의 첫 번째 이야기로, 1930년대 개풍 박적골에서 보낸 꿈같은 어린 시절과 1950년 한국전쟁으로 황폐해진 서울에서의 스무 살까지를 그리고 있다. 강한 생활력과 유별난 자존심을 지닌 어머니와 이에 버금가는 기질의 소유자인 작가 자신, 이와 대조적으로 여리고 섬세한 기질의 오빠가 어우러져 살아가는 가족 관계를 중심으로 1930년대 개풍 지방의 풍속과 훼손되지 않은 산천의 모습, 생활상, 인심 등이 유려한 필치로 그려지고 있다. 더불어 작가가 1940년대 일제 치하에서 보낸 학창 시절과 6·25전쟁과 함께 스무 살을 맞이한 1950년 격동의 한국 현대사 풍경이 생생하게 펼쳐진다. 고향 산천에 지천으로 자라나던 흔하디흔한 풀 ‘싱아’로 대변되는 작가의 순수한 유년 시절이 이야기가 전개되어갈수록 더욱 아련하게 그리워지는 아름다운 성장소설로, 박완서 문학의 최고작이라 일컬어진다.펼쳐보기","다시 책머리에작가의 말야성의 시기아득한 서울문밖에서동무 없는 아이괴불 마당 집할아버지와 할머니오빠와 엄마고향의 봄패대기쳐진 문패암중모색그 전날 밤의 평화찬란한 예감작품 해설 - 김윤식(서울대 명예교수, 문학평론가)지금 다시 박완서를 읽으며 - 정이현(소설가)펼쳐보기"
2022,124,7년의 밤,,"딸의 복수를 꿈꾸는 한 남자와 아들의 목숨을 지켜려는 한 남자!7년의 밤 동안 아버지와 아들에게 일어난 이야기 『7년의 밤』. 제1회 세계청소년문학상 수상작 〈내 인생의 스프링 캠프〉와 제5회 세계문학상 수상작 〈내 심장을 쏴라〉의 작가 정유정. 그녀가 수상 이후 오랜 시간 준비하여 야심차게 내놓은 소설이다. 크게 두 파트로 나뉘어 있는 이 작품은 액자 소설 형태를 취하고 있다. 살인마의 아들이라는 굴레를 쓰고 떠돌던 아들이 아버지의 사형집행 소식을 듣는다. 아버지의 죽음은 7년 전 그날 밤으로 아들을 데려가고, 아들은 아직 그날 밤이 끝나지 않았음을 깨닫는다. 한편, 소설 속 소설에서는 7년 전 우발적으로 어린 소녀를 살해한 뒤 죄책감으로 미쳐가는 남자와 딸을 죽인 범인의 아들에게 복수를 감행하는 피해자의 숨 막히는 대결이 펼쳐진다.펼쳐보기",프롤로그 … 006등대마을 … 009세령호 Ⅰ … 053세령호 Ⅱ … 135마티니의 법칙 … 273세령호 Ⅲ … 301무궁화 꽃이 피었습니다 … 455에필로그 … 514작가의 말 … 521펼쳐보기
2022,125,자기 앞의 생,로맹 가리(에밀 아자르)/용경식 역,"전 세계에 파문을 던진 아자르의 충격!열네 살 소년 모모가 들려주는 신비롭고 경이로운 생의 비밀을 담은 에밀 아자르의 소설 『자기 앞의 생』. 1980년 의문의 권총 자살로 생을 마감한 프랑스 작가 로맹 가리가 에밀 아자르라는 필명으로 출간한 두 번째 소설이다. 어린 소년 모모의 슬프지만 아름다운 성장 이야기를 담고 있다. 악동 같지만 순수한 어린 주인공 모모를 통해 이 세상 누구도 눈길을 주지 않는 밑바닥 삶을 살아가는 불행한 사람들의 슬픔과 고독과 사랑을 그리고 있다.저자는 자기의 실제 나이보다 많은 나이를 살고 있는 열네 살 모모의 눈을 통해 이해하지 못할 세상을 바라본다. 모모의 눈에 비친 세상은 결코 꿈같이 아름다운 세상이 아니다. 인종적으로 차별받는 아랍인, 아프리카인, 아우슈비츠에 끌려갔다 구사일생으로 살아 돌아온 유태인, 살아가기 위해 웃음을 팔아야 하는 창녀들, 친구도 가족도 없는 노인, 한 몸에 여성과 남성의 성징을 모두 갖고 있는 성 전환자, 가난한 사람들, 병든 사람들…… 모모가 사랑하는 사람들은 모두 이렇게 세상의 중심으로부터 이탈한, 사회로부터 소외되고, 그들 자신도 스스로를 소외시켜 밑바닥 인생을 살아가는 사람들이다.버림받은 사람들, 소진되어가는 삶에 괴로워하고 슬퍼하는 사람들이지만 그들은 누구보다도 사랑에 가득 차서 살아간다. 그를 맡아 키워주는 창녀 출신의 유태인 로자 아줌마를 비롯해 이 소외된 사람들은 모두 소년을 일깨우는 스승들이다. 이들을 통해 모모는 슬픔과 절망을 딛고 살아가는 동시에, 삶을 껴안고 그 안의 상처까지 보듬을 수 있는 법을 배운다.펼쳐보기",자기 앞의 생에밀 아자르의 삶과 죽음: 로맹 가리로맹 가리 연보슬픈 결말로도 사람들은 행복해질 수 있다는 것을: 조경란(소설가)펼쳐보기
