,Year,Title,Rank,Keywords
147,2023,삐뽀삐뽀 119 소아과,6,"['아이', '소아과', '건강', '육아', '필독서']"
148,2023,공부머리 독서법,35,"['독서', '교육', '아이들', '공부', '아이']"
149,2023,이은경쌤의 초등영어회화 일력 365,68,"['영어', '아이', '초등', '회화', '일력']"
150,2023,올리버쌤의 미국식 아이 영어 습관 365,67,"['영어', '아이', '사랑', '구독자', '미국']"
151,2023,엄마의 말 연습,32,"['엄마', '아이', '사랑', '자존', '작가']"
152,2023,김수연의 아기 발달 백과,9,"['발달', '아기', '평가', '부모', '성장']"
153,2023,EBS 당신의 문해력,103,"['문해', '프로그램', '당신', '부모', '실질']"
154,2023,엄마 나는 자라고 있어요,21,"['아이', '부모', '시기', '개정판', '도약']"
155,2022,임포스터,21,"['가면', '아이', '메타', '교수', '인지']"
156,2022,내 아이를 바꾸는 위대한 질문 하브루타,22,"['아이', '질문', '대화', '작가', '생활']"
157,2023,슈가레인 카페 디저트 클래스,96,"['디저트', '레시', '베이킹', '슈가', '스튜디오']"
158,2022,못 참는 아이 욱하는 부모,24,"['감정', '아이', '부모', '조절', '자녀']"
159,2022,어떻게 말해줘야 할까 2(큰글자책),25,"['아이', '육아', '오은영', '박사', '부모']"
160,2023,백종원이 추천하는 집밥 메뉴(애장판),22,"['백종원', '메뉴', '추천', '만능', '레시']"
161,2022,수학 잘하는 아이는 이렇게 공부합니다,27,"['수학', '공부', '아이', '입시', '개념']"
162,2022,잘 자고 잘 먹는 아기의 시간표,28,"['아이', '실천', '전문', '문제', '육아']"
163,2023,바리스타 2급 자격시험 예상문제집(2020),41,"['커피', '바리스타', '평가', '자격증', '특성']"
164,2023,세상에서 제일 재밌는 종이접기,30,"['종이접기', '작품', '아저씨', '세상', '수록']"
165,2022,"수학, 개념 씹어먹고 공부해봤니?",31,"['수학', '아이', '공부', '초등', '개념']"
166,2022,불안한 엄마 무관심한 아빠(리커버),32,"['불안', '부모', '아이', '엄마', '아빠']"
167,2023,신의진의 아이심리백과(30만 부 기념 최신 증보판),114,"['아이', '부모', '발달', '핵심', '증보판']"
168,2023,와인 바이블(2022 Edition),70,"['와인', '정보', '최고', '에디션', '수록']"
169,2023,하루 한 장 365 인문학 달력(리커버),118,"['아이', '부모', '문장', '인문학', '달력']"
170,2022,와인 폴리(매그넘 에디션),36,"['와인', '폴리', '방법', '지식', '도서']"
171,2023,최성애 존 가트맨 박사의 내 아이를 위한 감정코칭,20,"['코칭', '감정', '박사', '최성', '출간']"
172,2023,수학 잘하는 아이를 만드는 초등수학 심화 공부법,109,"['수학', '공부', '심화', '아이들', '아이']"
173,2023,임신 출산 육아 대백과(2022~2023),13,"['육아', '부분', '임신', '사진', '기초']"
174,2022,어떻게 말해줘야 할까 1(큰글자책),40,"['아이', '육아', '오은영', '박사', '부모']"
175,2022,채소 마스터 클래스,41,"['채소', '요리', '레시', '클래스', '채식']"
176,2022,한 그릇 뚝딱 유아식,42,"['엄마', '아이들', '유아', '활용', '소개']"
177,2022,사랑받은 아이는 흔들리지 않는다,43,"['아이', '부모', '아이와', '행동', '존중']"
178,2023,베이킹 하다 앳 홈,116,"['베이킹', '레시', '영상', '성공', '보장']"
179,2022,서울대 삼 형제의 스노볼 공부법,45,"['공부', '습관', '서울대', '아이', '아이들']"
180,2022,집에서 외식,46,"['외식', '식당', '구이', '요리법', '소스']"
181,2022,아이가 공부에 빠져드는 순간,47,"['아이', '공부', '능력', '엄마', '환경']"
182,2023,깨어있는 부모,99,"['부모', '아이', '베스트셀러', '저자', '뉴욕']"
183,2022,느리고 서툰 아이 몸놀이가 정답이다,49,"['아이', '놀이', '발달', '하루', '부모']"
184,2022,시크릿 레시피,50,"['요리', '레시', '생활', '재료', '친구']"
185,2022,초등 자존감 수업,51,"['아이', '자존', '초등', '교사', '오뚝이']"
186,2023,0~5세 말걸기 육아의 힘,19,"['언어', '발달', '육아', '출간', '평가']"
187,2022,평생 공부의 기초 체력을 키우는 문해력 수업,53,"['문해', '아이', '성장', '읽기', '공부']"
188,2022,잠수네 아이들의 소문난 영어공부법: 통합로드맵,54,"['영어', '잠수', '아이들', '교육', '공부']"
189,2022,서울대 의대 엄마는 이렇게 공부시킵니다,55,"['공부', '아이', '초등', '방법', '시험']"
190,2023,유아식 레시피북,74,"['요리', '아이', '부모', '레시', '조리법']"
191,2023,부모의 말,44,"['아이', '부모', '필요', '교육', '순간']"
192,2022,예민한 부모를 위한 심리 수업,58,"['부모', '육아', '자신', '아이', '기질']"
193,2022,똑게육아 올인원,59,"['육아', '경험', '핵심', '올인원', '바탕']"
194,2022,라임맘의 실패 없는 아이주도 이유식 & 유아식,60,"['이유식', '노트', '메뉴', '아이', '라임']"
195,2022,어떻게 말해줘야 할까(60만 부 기념 한정판 리커버),61,"['표현', '육아', '아이', '양육자', '박사']"
196,2022,나의 프랑스식 샐러드,62,"['채소', '샐러드', '음식', '비밀', '미식가']"
197,2022,프랑스 아이처럼,63,"['아이', '프랑스', '부모', '육아법', '엄마']"
198,2023,42가지 마음의 색깔,75,"['감정', '미움', '자신', '표현', '가지']"
199,2022,영어 공부 잘하는 아이는 이렇게 공부합니다,65,"['영어', '아이', '학원', '공부', '교육']"
200,2022,나는 예민한 엄마입니다,66,"['아이', '엄마', '행복', '당신', '자원']"
201,2022,오은영의 사춘기 터널 통과법 세트,67,"['부모', '서로', '아이', '세트', '오은영']"
202,2022,사계절 맛있는 솥밥 보양식,68,"['솥밥', '밥상', '찌개', '보그', '재료']"
203,2022,초등 문해력을 키우는 엄마의 비밀 1,69,"['문해', '교수', '나야', '엄마', '아이']"
204,2022,디디미니의 초간단 인생맛 고단백 저탄수화물 다이어트 레시피,70,"['요리', '다이어트', '다이어터', '레시', '음식']"
205,2023,하루 5분 아빠 목소리,113,"['아빠', '아이', '목소리', '이야기', '정서']"
206,2022,작은 변화에도 걱정이 많아지는 예비 엄마들에게,72,"['임신부', '명의', '위험', '태아', '건강']"
207,2022,초등학교 입학준비 Q&A,73,"['아이', '초등학교', '하기', '공부', '친구']"
208,2023,매3력: 어휘력+독서력+국어력,62,"['어휘력', '국어', '시험', '독서력', '실생활']"
209,2023,김밀란 파스타,112,"['파스타', '밀라', '정통', '레시', '이탈리아']"
210,2023,매일 만들어 먹고 싶은 식빵 샌드위치 & 토핑 핫도그,97,"['샌드위치', '카페', '핫도그', '메뉴', '아리']"
211,2022,기적의 아낫 바니엘 치유법,77,"['아이', '장애', '아낫', '치유', '바니엘']"
212,2022,0~5세 뇌가 쑥쑥 자라는 놀이 육아,78,"['놀이', '발달', '시기', '자극', '이보연']"
213,2022,바리스타 1급 자격시험 예상문제집(2020),79,"['바리스타', '커피', '특성', '추출', '자격증']"
214,2022,우리 아이 감각운동 처방전,80,"['아이', '감각', '행동', '치료', '문제']"
215,2022,감각통합놀이,81,"['감각', '놀이', '통합', '아이', '발달']"
216,2022,하루 1시간 현서네 유튜브 영어 학습법,82,"['영어', '유튜브', '교육', '영상', '부모']"
217,2022,1일 1페이지로 완성하는 초등 국영수 문해력,83,"['문해', '실천', '교육', '수학', '영수']"
218,2023,화성에서 온 남자 금성에서 온 여자,39,"['남녀', '남자', '여자', '서로', '때문']"
219,2022,한 그릇 뚝딱 이유식,85,"['이유식', '아이', '육아', '블로그', '건강']"
220,2022,초등 공부 습관 바이블,86,"['아이', '아이들', '습관', '공부', '적용']"
221,2023,10대 놀라운 뇌 불안한 뇌 아픈 뇌,72,"['10대', '발달', '부모', '변화', '아이']"
222,2022,신의진의 아이심리백과 0~2세 편(30만 부 기념 최신 증보판),88,"['아이', '부모', '발달', '신의진', '자녀']"
223,2022,초보 드링커를 위한 위스키 안내서,89,"['위스키', '이야기', '그림', '고래', '시작']"
224,2023,와인은 어렵지 않아(증보 개정판),101,"['와인', '내용', '정보', '파트', '추가']"
225,2022,메타인지 학습법,91,"['메타', '인지', '공부', '아이', '거북이']"
226,2022,더 푸드 랩(The Food Lab),92,"['요리', '레시', '주방', '조리', '감자']"
227,2022,아메리칸 쿠키,93,"['쿠키', '아메리칸', '레시', '디저트', '피들']"
228,2022,초등 매일 독서의 힘,94,"['단계', '독서', '중학생', '아이', '성장']"
229,2022,0세부터 시작하는 감정조절 훈육법,95,"['훈육', '상황', '아이', '감정', '부모']"
230,2022,내 아이가 힘겨운 부모들에게,96,"['아이', '부모', '사춘기', '마음', '외로움']"
231,2022,사춘기 자존감 수업,97,"['자존', '아이', '관계', '결정', '수준']"
232,2022,올드패션 베이킹북,98,"['베이킹', '패션', '디저트', '케이크', '베이커리']"
233,2022,어린이를 위한 초등 매일 글쓰기의 힘: 세줄쓰기,99,"['글쓰기', '주제', '아이', '이은경', '시작']"
234,2022,수학 진짜 잘하는 아이는 읽고 씁니다,100,"['수학', '아이들', '공부', '노트', '탐구']"
235,2022,예민한 아이  잘 키우는 법,101,"['아이', '부모', '양육', '기질', '사람']"
236,2023,진짜 기본 요리책,98,"['요리', '기본', '진짜', '초보', '레시']"
237,2022,잠수네 프리스쿨 영어공부법,103,"['영어', '공부', '교육', '잠수', '스쿨']"
238,2022,내 아이를 위한 30일 인문학 글쓰기의 기적,104,"['글쓰기', '능력', '아이', '인문학', '과정']"
239,2022,365 부모 말하기 연습 일력,105,"['부모', '관계', '완벽', '순간', '다짐']"
240,2022,"첫째 아이 마음 아프지 않게, 둘째 아이 마음 흔들리지 않게",106,"['아이', '사랑', '동생', '부모', '마음']"
241,2022,초3보다 중요한 학년은 없습니다,107,"['학년', '초등', '아이', '격차', '시작']"
242,2023,EBS 문해력 유치원,71,"['문해', '가지', '학습', '생각', '활동']"
243,2022,"아, 육아란 원래 이런 거구나!",109,"['육아', '아이', '육아법', '부모', '아이들']"
244,2022,수학원리를 제대로 배운 아이는 쉽게 계산합니다,110,"['연산', '아이', '수학', '독일', '교과서']"
245,2022,영유아 몬테소리 육아대백과,111,"['시간', '아이', '몬테', '소리', '제시']"
246,2022,부모와 아이 사이,112,"['부모', '심리', '아이들', '문제', '기본']"
247,2023,올 뉴(All New) 커피 인사이드,110,"['커피', '영역', '현장', '이드', '인사']"
248,2023,베이비 위스퍼 골드,95,"['육아', '아기', '베이비', '부모', '신생아']"
249,2022,엄마가 만드는 초등 수학 자신감,115,"['수학', '공부', '학원', '학년', '선택']"
250,2022,창의력을 채우는 놀이 수학: 도형 편,116,"['개념', '수학', '도형', '놀이', '단계']"
251,2022,참 쉬운  평생 반찬 요리책,117,"['요리', '반찬', '만능', '소스', '평생']"
252,2022,미대엄마와 함께하는 초간단 미술놀이,118,"['엄마', '놀이', '미술', '인스타그램', '시간']"
253,2022,세상에 맛있는 와인이 너무 많아서,119,"['와인', '시리즈', '탐탐', '세상', '이야기']"
254,2022,엄마는 답답하고 아이는 모르는 초등수학 개념사전 62,120,"['아이', '엄마', '개념', '설명', '수학']"
255,2022,완전학습 바이블,121,"['완전', '학습', '공부', '아이', '방법']"
256,2022,외식보다 맛있는 집밥 명랑쌤 비법 한 그릇 밥과 면,122,"['요리', '외식', '비법', '메뉴', '덮밥']"
257,2022,베이킹은 과학이다,123,"['베이킹', '반죽', '과학', '관찰', '설명']"
258,2022,엄마의 말 공부,124,"['엄마', '육아', '독자', '시간', '핵심']"
259,2022,하루 한 장 임신 출산 데일리북,125,"['임신', '엄마', '최고', '출산', '임산부']"
260,2022,공감 능력 UP 감정카드,126,"['감정', '카드', '학습지', '표현', '예시']"
261,2022,커픽처스 커피 레시피 101,127,"['카페', '음료', '운영', '정보', '구독자']"
262,2022,"세 살, 이제 막 시작하는 육아",128,"['아이', '육아', '부모', '나이', '놀이']"
263,2022,어린이를 위한 초등 매일 글쓰기의 힘: 생각글쓰기,129,"['생각', '글쓰기', '이유', '선택', '아이']"
264,2022,하루 5분 탈무드 태교 동화,130,"['아기', '동화', '이야기', '태교', '탈무드']"
265,2022,엄마표 생활영어 레시피: 훈육편,131,"['영어', '엄마', '언어', '아이', '실천']"
266,2022,무엇을 먹을 것인가,132,"['건강', '단백질', '사망', '발생', '제시']"
267,2022,아이라는 숲,133,"['아이', '철학', '엄마', '부모', '교육']"
268,2022,엄마의 말하기 연습,134,"['엄마', '아이', '대화', '소개', '자신']"
269,2022,0~6세 똑소리나는 놀이백과,135,"['놀이', '발달', '육아', '아이', '영유아']"
270,2023,어떻게 말해줘야 할까,11,"['아이', '육아', '오은영', '박사', '부모']"
271,2021,튼이 이유식,2,"['이유식', '밥솥', '엄마', '칸막이', '레시']"
272,2023,4~7세보다 중요한 시기는 없습니다,64,"['아이', '시기', '부모', '공부', '발달']"
273,2022,임신 출산 육아 대백과(2021~2022),8,"['육아', '임신', '초보', '부분', '출산']"
274,2022,수학 잘하는 아이는 이렇게 공부합니다,27,"['수학', '공부', '아이', '입시', '개념']"
275,2021,대디북과 마미북 세트,6,"['아빠', '엄마', '질문', '이야기', '사랑']"
276,2022,공감 능력 UP 감정카드,126,"['감정', '카드', '학습지', '표현', '예시']"
277,2022,못 참는 아이 욱하는 부모,24,"['감정', '아이', '부모', '조절', '자녀']"
278,2023,삐뽀삐뽀 119 소아과,6,"['아이', '소아과', '건강', '육아', '필독서']"
279,2023,공부머리 독서법,35,"['독서', '교육', '아이들', '공부', '아이']"
